input	lexicon	candidate	obs.prob	tab.prob	ABN	AFL	AFNL	AFLL
oi834_nak	oi_nak	oi_nek	.3	33	1	0	0	0
oE834_nak	oE_nak	oE_nak	.5	3	0	1	1	0
oE834_nak	oE_nak	oE_nek	.5	3	1	0	0	0
oe834_nak	oe_nak	oe_nak	.3	13	0	1	1	1
oe834_nak	oe_nak	oe_nek	.7	13	1	0	0	0
oi835_nak	oi_nak	oi_nak	.7	15	0	1	0	0
oi835_nak	oi_nak	oi_nek	.3	15	1	0	0	0
oE835_nak	oE_nak	oE_nak	.5	216	0	1	1	0
oE835_nak	oE_nak	oE_nek	.5	216	1	0	0	0
oe835_nak	oe_nak	oe_nak	.3	160	0	1	1	1
oe835_nak	oe_nak	oe_nek	.7	160	1	0	0	0
oi836_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi836_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE836_nak	oE_nak	oE_nak	.5	37	0	1	1	0
oE836_nak	oE_nak	oE_nek	.5	37	1	0	0	0
oe836_nak	oe_nak	oe_nak	.3	362	0	1	1	1
oe836_nak	oe_nak	oe_nek	.7	362	1	0	0	0
oi837_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi837_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE837_nak	oE_nak	oE_nak	.5	11	0	1	1	0
oE837_nak	oE_nak	oE_nek	.5	11	1	0	0	0
oe837_nak	oe_nak	oe_nak	.3	55	0	1	1	1
oe837_nak	oe_nak	oe_nek	.7	55	1	0	0	0
oi838_nak	oi_nak	oi_nak	.7	123	0	1	0	0
oi838_nak	oi_nak	oi_nek	.3	123	1	0	0	0
oE838_nak	oE_nak	oE_nak	.5	26	0	1	1	0
oE838_nak	oE_nak	oE_nek	.5	26	1	0	0	0
oe838_nak	oe_nak	oe_nak	.3	21	0	1	1	1
oe838_nak	oe_nak	oe_nek	.7	21	1	0	0	0
oi839_nak	oi_nak	oi_nak	.7	32	0	1	0	0
oi839_nak	oi_nak	oi_nek	.3	32	1	0	0	0
oE839_nak	oE_nak	oE_nak	.5	73	0	1	1	0
oE839_nak	oE_nak	oE_nek	.5	73	1	0	0	0
oe839_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe839_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi840_nak	oi_nak	oi_nak	.7	186	0	1	0	0
oi840_nak	oi_nak	oi_nek	.3	186	1	0	0	0
oE840_nak	oE_nak	oE_nak	.5	212	0	1	1	0
oE840_nak	oE_nak	oE_nek	.5	212	1	0	0	0
oe840_nak	oe_nak	oe_nak	.3	19	0	1	1	1
oe840_nak	oe_nak	oe_nek	.7	19	1	0	0	0
oi841_nak	oi_nak	oi_nak	.7	8	0	1	0	0
oi841_nak	oi_nak	oi_nek	.3	8	1	0	0	0
oE841_nak	oE_nak	oE_nak	.5	2	0	1	1	0
oE841_nak	oE_nak	oE_nek	.5	2	1	0	0	0
oe841_nak	oe_nak	oe_nak	.3	100	0	1	1	1
oe841_nak	oe_nak	oe_nek	.7	100	1	0	0	0
oi842_nak	oi_nak	oi_nak	.7	361	0	1	0	0
oi842_nak	oi_nak	oi_nek	.3	361	1	0	0	0
oE842_nak	oE_nak	oE_nak	.5	3	0	1	1	0
oE842_nak	oE_nak	oE_nek	.5	3	1	0	0	0
oe842_nak	oe_nak	oe_nak	.3	108	0	1	1	1
oe842_nak	oe_nak	oe_nek	.7	108	1	0	0	0
oi843_nak	oi_nak	oi_nak	.7	28	0	1	0	0
oi843_nak	oi_nak	oi_nek	.3	28	1	0	0	0
oE843_nak	oE_nak	oE_nak	.5	35	0	1	1	0
oE843_nak	oE_nak	oE_nek	.5	35	1	0	0	0
oe843_nak	oe_nak	oe_nak	.3	10	0	1	1	1
oe843_nak	oe_nak	oe_nek	.7	10	1	0	0	0
oi844_nak	oi_nak	oi_nak	.7	278	0	1	0	0
oi844_nak	oi_nak	oi_nek	.3	278	1	0	0	0
oE844_nak	oE_nak	oE_nak	.5	173	0	1	1	0
oE844_nak	oE_nak	oE_nek	.5	173	1	0	0	0
oe844_nak	oe_nak	oe_nak	.3	262	0	1	1	1
oe844_nak	oe_nak	oe_nek	.7	262	1	0	0	0
oi845_nak	oi_nak	oi_nak	.7	76	0	1	0	0
oi845_nak	oi_nak	oi_nek	.3	76	1	0	0	0
oE845_nak	oE_nak	oE_nak	.5	369	0	1	1	0
oE845_nak	oE_nak	oE_nek	.5	369	1	0	0	0
oe845_nak	oe_nak	oe_nak	.3	2	0	1	1	1
oe845_nak	oe_nak	oe_nek	.7	2	1	0	0	0
oi846_nak	oi_nak	oi_nak	.7	20	0	1	0	0
oi846_nak	oi_nak	oi_nek	.3	20	1	0	0	0
oE846_nak	oE_nak	oE_nak	.5	78	0	1	1	0
oE846_nak	oE_nak	oE_nek	.5	78	1	0	0	0
oe846_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe846_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi847_nak	oi_nak	oi_nak	.7	19	0	1	0	0
oi847_nak	oi_nak	oi_nek	.3	19	1	0	0	0
oE847_nak	oE_nak	oE_nak	.5	358	0	1	1	0
oE847_nak	oE_nak	oE_nek	.5	358	1	0	0	0
oe847_nak	oe_nak	oe_nak	.3	358	0	1	1	1
oe847_nak	oe_nak	oe_nek	.7	358	1	0	0	0
oi848_nak	oi_nak	oi_nak	.7	221	0	1	0	0
oi848_nak	oi_nak	oi_nek	.3	221	1	0	0	0
oE848_nak	oE_nak	oE_nak	.5	7	0	1	1	0
oE848_nak	oE_nak	oE_nek	.5	7	1	0	0	0
oe848_nak	oe_nak	oe_nak	.3	12	0	1	1	1
oe848_nak	oe_nak	oe_nek	.7	12	1	0	0	0
oi849_nak	oi_nak	oi_nak	.7	4	0	1	0	0
oi849_nak	oi_nak	oi_nek	.3	4	1	0	0	0
oE849_nak	oE_nak	oE_nak	.5	56	0	1	1	0
oE849_nak	oE_nak	oE_nek	.5	56	1	0	0	0
oe849_nak	oe_nak	oe_nak	.3	13	0	1	1	1
oe849_nak	oe_nak	oe_nek	.7	13	1	0	0	0
oi850_nak	oi_nak	oi_nak	.7	16	0	1	0	0
oi850_nak	oi_nak	oi_nek	.3	16	1	0	0	0
oE850_nak	oE_nak	oE_nak	.5	7	0	1	1	0
oE850_nak	oE_nak	oE_nek	.5	7	1	0	0	0
oe850_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe850_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi851_nak	oi_nak	oi_nak	.7	55	0	1	0	0
oi851_nak	oi_nak	oi_nek	.3	55	1	0	0	0
oE851_nak	oE_nak	oE_nak	.5	8	0	1	1	0
oE851_nak	oE_nak	oE_nek	.5	8	1	0	0	0
oe851_nak	oe_nak	oe_nak	.3	41	0	1	1	1
oe851_nak	oe_nak	oe_nek	.7	41	1	0	0	0
oi852_nak	oi_nak	oi_nak	.7	9	0	1	0	0
oi852_nak	oi_nak	oi_nek	.3	9	1	0	0	0
oE852_nak	oE_nak	oE_nak	.5	1	0	1	1	0
oE852_nak	oE_nak	oE_nek	.5	1	1	0	0	0
oe852_nak	oe_nak	oe_nak	.3	95	0	1	1	1
oe852_nak	oe_nak	oe_nek	.7	95	1	0	0	0
oi853_nak	oi_nak	oi_nak	.7	22	0	1	0	0
oi853_nak	oi_nak	oi_nek	.3	22	1	0	0	0
oE853_nak	oE_nak	oE_nak	.5	129	0	1	1	0
oE853_nak	oE_nak	oE_nek	.5	129	1	0	0	0
oe853_nak	oe_nak	oe_nak	.3	20	0	1	1	1
oe853_nak	oe_nak	oe_nek	.7	20	1	0	0	0
oi854_nak	oi_nak	oi_nak	.7	16	0	1	0	0
oi854_nak	oi_nak	oi_nek	.3	16	1	0	0	0
oE854_nak	oE_nak	oE_nak	.5	327	0	1	1	0
oE854_nak	oE_nak	oE_nek	.5	327	1	0	0	0
oe854_nak	oe_nak	oe_nak	.3	48	0	1	1	1
oe854_nak	oe_nak	oe_nek	.7	48	1	0	0	0
oi855_nak	oi_nak	oi_nak	.7	23	0	1	0	0
oi855_nak	oi_nak	oi_nek	.3	23	1	0	0	0
oE855_nak	oE_nak	oE_nak	.5	200	0	1	1	0
oE855_nak	oE_nak	oE_nek	.5	200	1	0	0	0
oe855_nak	oe_nak	oe_nak	.3	34	0	1	1	1
oe855_nak	oe_nak	oe_nek	.7	34	1	0	0	0
oi856_nak	oi_nak	oi_nak	.7	27	0	1	0	0
oi856_nak	oi_nak	oi_nek	.3	27	1	0	0	0
oE856_nak	oE_nak	oE_nak	.5	15	0	1	1	0
oE856_nak	oE_nak	oE_nek	.5	15	1	0	0	0
oe856_nak	oe_nak	oe_nak	.3	200	0	1	1	1
oe856_nak	oe_nak	oe_nek	.7	200	1	0	0	0
oi857_nak	oi_nak	oi_nak	.7	12	0	1	0	0
oi857_nak	oi_nak	oi_nek	.3	12	1	0	0	0
oE857_nak	oE_nak	oE_nak	.5	67	0	1	1	0
oE857_nak	oE_nak	oE_nek	.5	67	1	0	0	0
oe857_nak	oe_nak	oe_nak	.3	74	0	1	1	1
oe857_nak	oe_nak	oe_nek	.7	74	1	0	0	0
oi858_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi858_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE858_nak	oE_nak	oE_nak	.5	17	0	1	1	0
oE858_nak	oE_nak	oE_nek	.5	17	1	0	0	0
oe858_nak	oe_nak	oe_nak	.3	276	0	1	1	1
oe858_nak	oe_nak	oe_nek	.7	276	1	0	0	0
oi859_nak	oi_nak	oi_nak	.7	79	0	1	0	0
oi859_nak	oi_nak	oi_nek	.3	79	1	0	0	0
oE859_nak	oE_nak	oE_nak	.5	357	0	1	1	0
oE859_nak	oE_nak	oE_nek	.5	357	1	0	0	0
oe859_nak	oe_nak	oe_nak	.3	15	0	1	1	1
oe859_nak	oe_nak	oe_nek	.7	15	1	0	0	0
oi860_nak	oi_nak	oi_nak	.7	327	0	1	0	0
oi860_nak	oi_nak	oi_nek	.3	327	1	0	0	0
oE860_nak	oE_nak	oE_nak	.5	118	0	1	1	0
oE860_nak	oE_nak	oE_nek	.5	118	1	0	0	0
oe860_nak	oe_nak	oe_nak	.3	349	0	1	1	1
oe860_nak	oe_nak	oe_nek	.7	349	1	0	0	0
oi861_nak	oi_nak	oi_nak	.7	18	0	1	0	0
oi861_nak	oi_nak	oi_nek	.3	18	1	0	0	0
oE861_nak	oE_nak	oE_nak	.5	15	0	1	1	0
oE861_nak	oE_nak	oE_nek	.5	15	1	0	0	0
oe861_nak	oe_nak	oe_nak	.3	21	0	1	1	1
oe861_nak	oe_nak	oe_nek	.7	21	1	0	0	0
oi862_nak	oi_nak	oi_nak	.7	66	0	1	0	0
oi862_nak	oi_nak	oi_nek	.3	66	1	0	0	0
oE862_nak	oE_nak	oE_nak	.5	5	0	1	1	0
oE862_nak	oE_nak	oE_nek	.5	5	1	0	0	0
oe862_nak	oe_nak	oe_nak	.3	356	0	1	1	1
oe862_nak	oe_nak	oe_nek	.7	356	1	0	0	0
oi863_nak	oi_nak	oi_nak	.7	72	0	1	0	0
oi863_nak	oi_nak	oi_nek	.3	72	1	0	0	0
oE863_nak	oE_nak	oE_nak	.5	86	0	1	1	0
oE863_nak	oE_nak	oE_nek	.5	86	1	0	0	0
oe863_nak	oe_nak	oe_nak	.3	92	0	1	1	1
oe863_nak	oe_nak	oe_nek	.7	92	1	0	0	0
oi864_nak	oi_nak	oi_nak	.7	354	0	1	0	0
oi864_nak	oi_nak	oi_nek	.3	354	1	0	0	0
oE864_nak	oE_nak	oE_nak	.5	42	0	1	1	0
oE864_nak	oE_nak	oE_nek	.5	42	1	0	0	0
oe864_nak	oe_nak	oe_nak	.3	56	0	1	1	1
oe864_nak	oe_nak	oe_nek	.7	56	1	0	0	0
oi865_nak	oi_nak	oi_nak	.7	15	0	1	0	0
oi865_nak	oi_nak	oi_nek	.3	15	1	0	0	0
oE865_nak	oE_nak	oE_nak	.5	21	0	1	1	0
oE865_nak	oE_nak	oE_nek	.5	21	1	0	0	0
oe865_nak	oe_nak	oe_nak	.3	8	0	1	1	1
oe865_nak	oe_nak	oe_nek	.7	8	1	0	0	0
oi866_nak	oi_nak	oi_nak	.7	200	0	1	0	0
oi866_nak	oi_nak	oi_nek	.3	200	1	0	0	0
oE866_nak	oE_nak	oE_nak	.5	43	0	1	1	0
oE866_nak	oE_nak	oE_nek	.5	43	1	0	0	0
oe866_nak	oe_nak	oe_nak	.3	337	0	1	1	1
oe866_nak	oe_nak	oe_nek	.7	337	1	0	0	0
oi867_nak	oi_nak	oi_nak	.7	2	0	1	0	0
oi867_nak	oi_nak	oi_nek	.3	2	1	0	0	0
oE867_nak	oE_nak	oE_nak	.5	8	0	1	1	0
oE867_nak	oE_nak	oE_nek	.5	8	1	0	0	0
oe867_nak	oe_nak	oe_nak	.3	7	0	1	1	1
oe867_nak	oe_nak	oe_nek	.7	7	1	0	0	0
oi868_nak	oi_nak	oi_nak	.7	49	0	1	0	0
oi868_nak	oi_nak	oi_nek	.3	49	1	0	0	0
oE868_nak	oE_nak	oE_nak	.5	30	0	1	1	0
oE868_nak	oE_nak	oE_nek	.5	30	1	0	0	0
oe868_nak	oe_nak	oe_nak	.3	4	0	1	1	1
oe868_nak	oe_nak	oe_nek	.7	4	1	0	0	0
oi869_nak	oi_nak	oi_nak	.7	103	0	1	0	0
oi869_nak	oi_nak	oi_nek	.3	103	1	0	0	0
oE869_nak	oE_nak	oE_nak	.5	3	0	1	1	0
oE869_nak	oE_nak	oE_nek	.5	3	1	0	0	0
oe869_nak	oe_nak	oe_nak	.3	175	0	1	1	1
oe869_nak	oe_nak	oe_nek	.7	175	1	0	0	0
oi870_nak	oi_nak	oi_nak	.7	11	0	1	0	0
oi870_nak	oi_nak	oi_nek	.3	11	1	0	0	0
oE870_nak	oE_nak	oE_nak	.5	5	0	1	1	0
oE870_nak	oE_nak	oE_nek	.5	5	1	0	0	0
oe870_nak	oe_nak	oe_nak	.3	9	0	1	1	1
oe870_nak	oe_nak	oe_nek	.7	9	1	0	0	0
oi871_nak	oi_nak	oi_nak	.7	229	0	1	0	0
oi871_nak	oi_nak	oi_nek	.3	229	1	0	0	0
oE871_nak	oE_nak	oE_nak	.5	362	0	1	1	0
oE871_nak	oE_nak	oE_nek	.5	362	1	0	0	0
oe871_nak	oe_nak	oe_nak	.3	6	0	1	1	1
oe871_nak	oe_nak	oe_nek	.7	6	1	0	0	0
oi872_nak	oi_nak	oi_nak	.7	249	0	1	0	0
oi872_nak	oi_nak	oi_nek	.3	249	1	0	0	0
oE872_nak	oE_nak	oE_nak	.5	244	0	1	1	0
oE872_nak	oE_nak	oE_nek	.5	244	1	0	0	0
oe872_nak	oe_nak	oe_nak	.3	110	0	1	1	1
oe872_nak	oe_nak	oe_nek	.7	110	1	0	0	0
oi873_nak	oi_nak	oi_nak	.7	178	0	1	0	0
oi873_nak	oi_nak	oi_nek	.3	178	1	0	0	0
oE873_nak	oE_nak	oE_nak	.5	20	0	1	1	0
oE873_nak	oE_nak	oE_nek	.5	20	1	0	0	0
oe873_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe873_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi874_nak	oi_nak	oi_nak	.7	5	0	1	0	0
oi874_nak	oi_nak	oi_nek	.3	5	1	0	0	0
oE874_nak	oE_nak	oE_nak	.5	177	0	1	1	0
oE874_nak	oE_nak	oE_nek	.5	177	1	0	0	0
oe874_nak	oe_nak	oe_nak	.3	239	0	1	1	1
oe874_nak	oe_nak	oe_nek	.7	239	1	0	0	0
oi875_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi875_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE875_nak	oE_nak	oE_nak	.5	85	0	1	1	0
oE875_nak	oE_nak	oE_nek	.5	85	1	0	0	0
oe875_nak	oe_nak	oe_nak	.3	172	0	1	1	1
oe875_nak	oe_nak	oe_nek	.7	172	1	0	0	0
oi876_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi876_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE876_nak	oE_nak	oE_nak	.5	61	0	1	1	0
oE876_nak	oE_nak	oE_nek	.5	61	1	0	0	0
oe876_nak	oe_nak	oe_nak	.3	183	0	1	1	1
oe876_nak	oe_nak	oe_nek	.7	183	1	0	0	0
oi877_nak	oi_nak	oi_nak	.7	259	0	1	0	0
oi877_nak	oi_nak	oi_nek	.3	259	1	0	0	0
oE877_nak	oE_nak	oE_nak	.5	209	0	1	1	0
oE877_nak	oE_nak	oE_nek	.5	209	1	0	0	0
oe877_nak	oe_nak	oe_nak	.3	130	0	1	1	1
oe877_nak	oe_nak	oe_nek	.7	130	1	0	0	0
oi878_nak	oi_nak	oi_nak	.7	14	0	1	0	0
oi878_nak	oi_nak	oi_nek	.3	14	1	0	0	0
oE878_nak	oE_nak	oE_nak	.5	47	0	1	1	0
oE878_nak	oE_nak	oE_nek	.5	47	1	0	0	0
oe878_nak	oe_nak	oe_nak	.3	272	0	1	1	1
oe878_nak	oe_nak	oe_nek	.7	272	1	0	0	0
oi879_nak	oi_nak	oi_nak	.7	36	0	1	0	0
oi879_nak	oi_nak	oi_nek	.3	36	1	0	0	0
oE879_nak	oE_nak	oE_nak	.5	107	0	1	1	0
oE879_nak	oE_nak	oE_nek	.5	107	1	0	0	0
oe879_nak	oe_nak	oe_nak	.3	367	0	1	1	1
oe879_nak	oe_nak	oe_nek	.7	367	1	0	0	0
oi880_nak	oi_nak	oi_nak	.7	19	0	1	0	0
oi880_nak	oi_nak	oi_nek	.3	19	1	0	0	0
oE880_nak	oE_nak	oE_nak	.5	7	0	1	1	0
oE880_nak	oE_nak	oE_nek	.5	7	1	0	0	0
oe880_nak	oe_nak	oe_nak	.3	14	0	1	1	1
oe880_nak	oe_nak	oe_nek	.7	14	1	0	0	0
oi881_nak	oi_nak	oi_nak	.7	333	0	1	0	0
oi881_nak	oi_nak	oi_nek	.3	333	1	0	0	0
oE881_nak	oE_nak	oE_nak	.5	29	0	1	1	0
oE881_nak	oE_nak	oE_nek	.5	29	1	0	0	0
oe881_nak	oe_nak	oe_nak	.3	24	0	1	1	1
oe881_nak	oe_nak	oe_nek	.7	24	1	0	0	0
oi882_nak	oi_nak	oi_nak	.7	10	0	1	0	0
oi882_nak	oi_nak	oi_nek	.3	10	1	0	0	0
oE882_nak	oE_nak	oE_nak	.5	135	0	1	1	0
oE882_nak	oE_nak	oE_nek	.5	135	1	0	0	0
oe882_nak	oe_nak	oe_nak	.3	6	0	1	1	1
oe882_nak	oe_nak	oe_nek	.7	6	1	0	0	0
oi883_nak	oi_nak	oi_nak	.7	22	0	1	0	0
oi883_nak	oi_nak	oi_nek	.3	22	1	0	0	0
oE883_nak	oE_nak	oE_nak	.5	29	0	1	1	0
oE883_nak	oE_nak	oE_nek	.5	29	1	0	0	0
oe883_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe883_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi884_nak	oi_nak	oi_nak	.7	53	0	1	0	0
oi884_nak	oi_nak	oi_nek	.3	53	1	0	0	0
oE884_nak	oE_nak	oE_nak	.5	20	0	1	1	0
oE884_nak	oE_nak	oE_nek	.5	20	1	0	0	0
oe884_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe884_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi885_nak	oi_nak	oi_nak	.7	101	0	1	0	0
oi885_nak	oi_nak	oi_nek	.3	101	1	0	0	0
oE885_nak	oE_nak	oE_nak	.5	206	0	1	1	0
oE885_nak	oE_nak	oE_nek	.5	206	1	0	0	0
oe885_nak	oe_nak	oe_nak	.3	38	0	1	1	1
oe885_nak	oe_nak	oe_nek	.7	38	1	0	0	0
oi886_nak	oi_nak	oi_nak	.7	4	0	1	0	0
oi886_nak	oi_nak	oi_nek	.3	4	1	0	0	0
oE886_nak	oE_nak	oE_nak	.5	239	0	1	1	0
oE886_nak	oE_nak	oE_nek	.5	239	1	0	0	0
oe886_nak	oe_nak	oe_nak	.3	10	0	1	1	1
oe886_nak	oe_nak	oe_nek	.7	10	1	0	0	0
oi887_nak	oi_nak	oi_nak	.7	240	0	1	0	0
oi887_nak	oi_nak	oi_nek	.3	240	1	0	0	0
oE887_nak	oE_nak	oE_nak	.5	203	0	1	1	0
oE887_nak	oE_nak	oE_nek	.5	203	1	0	0	0
oe887_nak	oe_nak	oe_nak	.3	6	0	1	1	1
oe887_nak	oe_nak	oe_nek	.7	6	1	0	0	0
oi888_nak	oi_nak	oi_nak	.7	298	0	1	0	0
oi888_nak	oi_nak	oi_nek	.3	298	1	0	0	0
oE888_nak	oE_nak	oE_nak	.5	78	0	1	1	0
oE888_nak	oE_nak	oE_nek	.5	78	1	0	0	0
oe888_nak	oe_nak	oe_nak	.3	40	0	1	1	1
oe888_nak	oe_nak	oe_nek	.7	40	1	0	0	0
oi889_nak	oi_nak	oi_nak	.7	33	0	1	0	0
oi889_nak	oi_nak	oi_nek	.3	33	1	0	0	0
oE889_nak	oE_nak	oE_nak	.5	81	0	1	1	0
oE889_nak	oE_nak	oE_nek	.5	81	1	0	0	0
oe889_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe889_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi890_nak	oi_nak	oi_nak	.7	4	0	1	0	0
oi890_nak	oi_nak	oi_nek	.3	4	1	0	0	0
oE890_nak	oE_nak	oE_nak	.5	46	0	1	1	0
oE890_nak	oE_nak	oE_nek	.5	46	1	0	0	0
oe890_nak	oe_nak	oe_nak	.3	93	0	1	1	1
oe890_nak	oe_nak	oe_nek	.7	93	1	0	0	0
oi891_nak	oi_nak	oi_nak	.7	227	0	1	0	0
oi891_nak	oi_nak	oi_nek	.3	227	1	0	0	0
oE891_nak	oE_nak	oE_nak	.5	6	0	1	1	0
oE891_nak	oE_nak	oE_nek	.5	6	1	0	0	0
oe891_nak	oe_nak	oe_nak	.3	176	0	1	1	1
oe891_nak	oe_nak	oe_nek	.7	176	1	0	0	0
oi892_nak	oi_nak	oi_nak	.7	8	0	1	0	0
oi892_nak	oi_nak	oi_nek	.3	8	1	0	0	0
oE892_nak	oE_nak	oE_nak	.5	5	0	1	1	0
oE892_nak	oE_nak	oE_nek	.5	5	1	0	0	0
oe892_nak	oe_nak	oe_nak	.3	7	0	1	1	1
oe892_nak	oe_nak	oe_nek	.7	7	1	0	0	0
oi893_nak	oi_nak	oi_nak	.7	3	0	1	0	0
oi893_nak	oi_nak	oi_nek	.3	3	1	0	0	0
oE893_nak	oE_nak	oE_nak	.5	79	0	1	1	0
oE893_nak	oE_nak	oE_nek	.5	79	1	0	0	0
oe893_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe893_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi894_nak	oi_nak	oi_nak	.7	6	0	1	0	0
oi894_nak	oi_nak	oi_nek	.3	6	1	0	0	0
oE894_nak	oE_nak	oE_nak	.5	4	0	1	1	0
oE894_nak	oE_nak	oE_nek	.5	4	1	0	0	0
oe894_nak	oe_nak	oe_nak	.3	5	0	1	1	1
oe894_nak	oe_nak	oe_nek	.7	5	1	0	0	0
oi895_nak	oi_nak	oi_nak	.7	46	0	1	0	0
oi895_nak	oi_nak	oi_nek	.3	46	1	0	0	0
oE895_nak	oE_nak	oE_nak	.5	158	0	1	1	0
oE895_nak	oE_nak	oE_nek	.5	158	1	0	0	0
oe895_nak	oe_nak	oe_nak	.3	292	0	1	1	1
oe895_nak	oe_nak	oe_nek	.7	292	1	0	0	0
oi896_nak	oi_nak	oi_nak	.7	15	0	1	0	0
oi896_nak	oi_nak	oi_nek	.3	15	1	0	0	0
oE896_nak	oE_nak	oE_nak	.5	6	0	1	1	0
oE896_nak	oE_nak	oE_nek	.5	6	1	0	0	0
oe896_nak	oe_nak	oe_nak	.3	1	0	1	1	1
oe896_nak	oe_nak	oe_nek	.7	1	1	0	0	0
oi897_nak	oi_nak	oi_nak	.7	1	0	1	0	0
oi897_nak	oi_nak	oi_nek	.3	1	1	0	0	0
oE897_nak	oE_nak	oE_nak	.5	106	0	1	1	0
oE897_nak	oE_nak	oE_nek	.5	106	1	0	0	0
oe897_nak	oe_nak	oe_nak	.3	51	0	1	1	1
oe897_nak	oe_nak	oe_nek	.7	51	1	0	0	0
oi898_nak	oi_nak	oi_nak	.7	267	0	1	0	0
oi898_nak	oi_nak	oi_nek	.3	267	1	0	0	0
oE898_nak	oE_nak	oE_nak	.5	45	0	1	1	0
oE898_nak	oE_nak	oE_nek	.5	45	1	0	0	0
oe898_nak	oe_nak	oe_nak	.3	98	0	1	1	1
oe898_nak	oe_nak	oe_nek	.7	98	1	0	0	0
oi899_nak	oi_nak	oi_nak	.7	308	0	1	0	0
oi899_nak	oi_nak	oi_nek	.3	308	1	0	0	0
oE899_nak	oE_nak	oE_nak	.5	97	0	1	1	0
oE899_nak	oE_nak	oE_nek	.5	97	1	0	0	0
oe899_nak	oe_nak	oe_nak	.3	17	0	1	1	1
oe899_nak	oe_nak	oe_nek	.7	17	1	0	0	0
oi900_nak	oi_nak	oi_nak	.7	192	0	1	0	0
oi900_nak	oi_nak	oi_nek	.3	192	1	0	0	0
oE900_nak	oE_nak	oE_nak	.5	265	0	1	1	0
oE900_nak	oE_nak	oE_nek	.5	265	1	0	0	0
oe900_nak	oe_nak	oe_nak	.3	162	0	1	1	1
oe900_nak	oe_nak	oe_nek	.7	162	1	0	0	0
oi901_nak	oi_nak	oi_nak	.7	23	0	1	0	0
oi901_nak	oi_nak	oi_nek	.3	23	1	0	0	0
oE901_nak	oE_nak	oE_nak	.5	58	0	1	1	0
oE901_nak	oE_nak	oE_nek	.5	58	1	0	0	0
oe901_nak	oe_nak	oe_nak	.3	19	0	1	1	1
oe901_nak	oe_nak	oe_nek	.7	19	1	0	0	0
oi902_nak	oi_nak	oi_nak	.7	161	0	1	0	0
oi902_nak	oi_nak	oi_nek	.3	161	1	0	0	0
oE902_nak	oE_nak	oE_nak	.5	11	0	1	1	0
oE902_nak	oE_nak	oE_nek	.5	11	1	0	0	0
oe902_nak	oe_nak	oe_nak	.3	128	0	1	1	1
oe902_nak	oe_nak	oe_nek	.7	128	1	0	0	0
oi903_nak	oi_nak	oi_nak	.7	272	0	1	0	0
oi903_nak	oi_nak	oi_nek	.3	272	1	0	0	0
oE903_nak	oE_nak	oE_nak	.5	319	0	1	1	0
oE903_nak	oE_nak	oE_nek	.5	319	1	0	0	0
oe903_nak	oe_nak	oe_nak	.3	3	0	1	1	1
oe903_nak	oe_nak	oe_nek	.7	3	1	0	0	0
oi904_nak	oi_nak	oi_nak	.7	236	0	1	0	0
oi904_nak	oi_nak	oi_nek	.3	236	1	0	0	0
oE904_nak	oE_nak	oE_nak	.5	23	0	1	1	0
oE904_nak	oE_nak	oE_nek	.5	23	1	0	0	0
oe904_nak	oe_nak	oe_nak	.3	242	0	1	1	1
oe904_nak	oe_nak	oe_nek	.7	242	1	0	0	0
oi905_nak	oi_nak	oi_nak	.7	38	0	1	0	0
oi905_nak	oi_nak	oi_nek	.3	38	1	0	0	0
oE905_nak	oE_nak	oE_nak	.5	27	0	1	1	0
oE905_nak	oE_nak	oE_nek	.5	27	1	0	0	0
oe905_nak	oe_nak	oe_nak	.3	8	0	1	1	1
oe905_nak	oe_nak	oe_nek	.7	8	1	0	0	0
oi906_nak	oi_nak	oi_nak	.7	91	0	1	0	0
oi906_nak	oi_nak	oi_nek	.3	91	1	0	0	0
oE906_nak	oE_nak	oE_nak	.5	224	0	1	1	0
oE906_nak	oE_nak	oE_nek	.5	224	1	0	0	0
oe906_nak	oe_nak	oe_nak	.3	3	0	1	1	1
